ID,TIPO_INCIDENCIA,FECHA_REPORTE,ESTADO,UsuarioID,MantenimientoID,JuegoID
7262,Desgaste,09/06/2024,Cerrada,['567-56-9266'],['MNT-14783'],7934651
7263,Desgaste,21/03/2024,Abierta,['404-02-3028'],"['MNT-04645', 'MNT-08012']",9291554
7264,Vandalismo,31/05/2024,Cerrada,['751-28-1988'],['MNT-09505'],9265056
7265,Rotura,05/06/2024,Cerrada,['937-12-7360'],['MNT-13962'],4730912
7266,Mal funcionamiento,17/12/2023,Abierta,['927-13-6720'],"['MNT-06449', 'MNT-12403']",22332
7267,Mal funcionamiento,07/10/2024,Cerrada,['254-98-9565'],"['MNT-06434', 'MNT-14865']",6878775
7268,Vandalismo,22/05/2024,Abierta,['243-32-4069'],"['MNT-07963', 'MNT-08810']",9395754
7269,Mal funcionamiento,12/03/2024,Cerrada,['689-93-5870'],['MNT-10477'],21657
7270,Desgaste,03/06/2024,Abierta,['215-22-5743'],['MNT-13762'],9149717
7271,Rotura,26/05/2024,Cerrada,['103-52-0378'],['MNT-14297'],3580362
7272,Mal funcionamiento,29/10/2023,Cerrada,['734-71-6000'],['MNT-05059'],7239581
7273,Vandalismo,29/08/2024,Abierta,['401-30-7646'],['MNT-06944'],53046
7274,Mal funcionamiento,27/11/2023,Cerrada,['014-33-4371'],['MNT-14756'],21382
7275,Mal funcionamiento,28/04/2024,Cerrada,['256-16-2948'],"['MNT-06058', 'MNT-08094']",3994637
7276,Mal funcionamiento,28/11/2023,Abierta,['543-46-4160'],"['MNT-01512', 'MNT-13287']",3530697
7277,Rotura,19/11/2023,Abierta,['774-74-7961'],['MNT-00453'],5658665
7278,Desgaste,28/03/2024,Cerrada,['756-12-6297'],['MNT-09744'],59320
7279,Rotura,20/04/2024,Cerrada,['741-71-7577'],['MNT-03722'],7887212
7280,Rotura,15/07/2024,Abierta,['611-76-9829'],['MNT-09229'],9291541
7281,Rotura,03/01/2024,Abierta,['304-72-8333'],"['MNT-04501', 'MNT-07029']",25661
7282,Vandalismo,15/08/2024,Abierta,['101-42-9206'],['MNT-09488'],52272
7283,Rotura,11/06/2024,Cerrada,['396-01-0573'],['MNT-02550'],20239
7284,Mal funcionamiento,03/06/2024,Cerrada,['945-09-8039'],['MNT-13910'],8928493
7285,Vandalismo,30/07/2024,Cerrada,['203-56-1470'],['MNT-13043'],33469
7286,Rotura,12/12/2023,Abierta,['066-36-1933'],['MNT-11343'],7862149
7287,Desgaste,06/12/2024,Abierta,['060-95-2541'],"['MNT-04548', 'MNT-10938']",20514
7288,Desgaste,01/01/2024,Abierta,['694-48-5812'],"['MNT-10187', 'MNT-12158']",22570
7289,Desgaste,17/09/2024,Cerrada,['867-99-5800'],['MNT-04779'],58477
7290,Mal funcionamiento,23/05/2024,Cerrada,['067-67-6963'],"['MNT-04548', 'MNT-10938']",20514
7291,Rotura,23/09/2024,Cerrada,['038-94-8332'],['MNT-09944'],7024247
7292,Desgaste,04/03/2024,Abierta,['913-95-5850'],['MNT-13910'],8928493
7293,Rotura,20/05/2024,Abierta,['133-35-2385'],['MNT-13050'],58924
7294,Vandalismo,05/02/2024,Abierta,['682-00-8073'],['MNT-04784'],451538
7295,Rotura,02/03/2024,Abierta,['102-47-9225'],['MNT-04497'],52952
7296,Rotura,30/08/2024,Cerrada,['170-34-6436'],['MNT-06093'],19248
7297,Desgaste,29/09/2024,Cerrada,['569-65-5174'],['MNT-10641'],19794
7298,Rotura,30/07/2024,Abierta,['043-84-1678'],"['MNT-09432', 'MNT-11928']",35030
7299,Vandalismo,10/12/2023,Abierta,['734-92-8392'],"['MNT-00736', 'MNT-01567', 'MNT-10558', 'MNT-14917']",59560
7300,Mal funcionamiento,19/04/2024,Cerrada,['499-44-8473'],['MNT-01519'],9291135
7301,Mal funcionamiento,28/10/2023,Abierta,['088-17-2720'],"['MNT-05131', 'MNT-06663', 'MNT-10454']",19991
7302,Mal funcionamiento,14/11/2023,Abierta,['303-18-1348'],['MNT-02944'],58075
7303,Rotura,13/10/2024,Abierta,['227-18-5506'],['MNT-03697'],7125627
7304,Vandalismo,13/07/2024,Cerrada,['418-30-5530'],['MNT-05875'],5659147
7305,Vandalismo,02/01/2024,Cerrada,['431-93-0010'],['MNT-12040'],9433323
7306,Rotura,22/12/2023,Abierta,['482-25-9839'],['MNT-02285'],9256448
7307,Vandalismo,25/11/2023,Abierta,['925-12-6308'],['MNT-06858'],4749988
7308,Mal funcionamiento,29/06/2024,Abierta,['828-29-2779'],['MNT-03172'],7212546
7309,Desgaste,02/10/2024,Cerrada,['911-40-5480'],['MNT-02993'],4795116
7310,Vandalismo,14/03/2024,Abierta,['378-50-5547'],['MNT-07055'],3566883
7311,Rotura,21/03/2024,Cerrada,['938-29-7892'],['MNT-00518'],9398209
7312,Mal funcionamiento,12/07/2024,Abierta,['563-77-0943'],"['MNT-07092', 'MNT-11539']",4749949
7313,Vandalismo,05/07/2024,Abierta,['585-25-3228'],['MNT-11750'],35051
7314,Mal funcionamiento,28/06/2024,Cerrada,['688-86-3343'],['MNT-04028'],21358
7315,Mal funcionamiento,09/09/2024,Abierta,['094-47-8938'],"['MNT-03175', 'MNT-14314']",8805146
7316,Mal funcionamiento,30/04/2024,Abierta,['688-97-0334'],['MNT-07994'],3567979
7317,Mal funcionamiento,09/06/2024,Abierta,['332-38-3010'],['MNT-07103'],7897714
7318,Mal funcionamiento,24/04/2024,Abierta,['392-73-3514'],['MNT-12472'],7889392
7319,Vandalismo,26/02/2024,Cerrada,['477-96-2604'],"['MNT-04501', 'MNT-07029']",25661
7320,Desgaste,15/01/2024,Cerrada,['048-61-9044'],['MNT-12729'],18720
7321,Desgaste,09/02/2024,Cerrada,['316-47-4123'],"['MNT-05768', 'MNT-07940']",7887207
7322,Desgaste,17/10/2023,Cerrada,['010-19-8165'],"['MNT-01507', 'MNT-06472']",3579847
7323,Desgaste,04/01/2024,Cerrada,['606-83-4819'],"['MNT-04978', 'MNT-12942']",20907
7324,Desgaste,05/08/2024,Cerrada,['168-27-7145'],"['MNT-05629', 'MNT-08292']",22049
7325,Rotura,03/03/2024,Cerrada,['255-75-0410'],"['MNT-03551', 'MNT-11904']",59878
7326,Rotura,16/07/2024,Abierta,['076-96-6145'],['MNT-00938'],7404221
7327,Desgaste,08/06/2024,Abierta,['101-33-0117'],['MNT-01520'],57990
7328,Vandalismo,02/08/2024,Abierta,['551-25-2814'],"['MNT-00037', 'MNT-04327']",8820183
7329,Rotura,04/04/2024,Abierta,['419-83-5009'],"['MNT-06182', 'MNT-09263']",22283
7330,Mal funcionamiento,25/06/2024,Abierta,['447-31-9315'],['MNT-10131'],20197
7331,Desgaste,18/05/2024,Abierta,['929-42-6328'],['MNT-11824'],8800715
7332,Rotura,14/03/2024,Abierta,['234-98-6190'],"['MNT-04519', 'MNT-05474', 'MNT-07958']",35208
7333,Mal funcionamiento,29/11/2023,Abierta,['837-29-6086'],['MNT-00161'],19533
7334,Rotura,01/09/2024,Abierta,['264-94-9203'],['MNT-08997'],3567548
7335,Vandalismo,27/03/2024,Abierta,['451-43-6700'],['MNT-02659'],58010
7336,Mal funcionamiento,10/01/2024,Cerrada,['711-74-3953'],['MNT-14227'],3962439
7337,Mal funcionamiento,01/10/2024,Abierta,['256-62-9547'],"['MNT-06985', 'MNT-10343', 'MNT-14624']",33683
7338,Rotura,28/10/2023,Abierta,['010-84-4799'],['MNT-02130'],59852
7339,Rotura,15/03/2024,Cerrada,['083-90-9689'],['MNT-14073'],9050926
7340,Mal funcionamiento,09/08/2024,Cerrada,['061-51-4728'],['MNT-07205'],59925
7341,Desgaste,10/12/2023,Abierta,['894-38-6980'],['MNT-10412'],19112
7342,Mal funcionamiento,29/01/2024,Cerrada,['461-89-3669'],"['MNT-10403', 'MNT-12110']",4730880
7343,Desgaste,31/07/2024,Abierta,['425-76-4839'],['MNT-03118'],9190915
7344,Mal funcionamiento,04/10/2024,Cerrada,['539-66-5527'],['MNT-09445'],21385
7345,Vandalismo,10/10/2024,Abierta,['689-73-9404'],['MNT-00738'],9177701
7346,Desgaste,08/01/2024,Cerrada,['649-66-5108'],['MNT-02166'],7886671
7347,Mal funcionamiento,19/05/2024,Abierta,['176-49-6345'],['MNT-14544'],59879
7348,Mal funcionamiento,16/07/2024,Cerrada,['946-79-0736'],['MNT-14337'],57949
7349,Rotura,05/05/2024,Abierta,['573-14-7586'],['MNT-05424'],32613
7350,Desgaste,06/01/2024,Abierta,['958-71-7536'],"['MNT-09342', 'MNT-12371']",32699
7351,Rotura,04/10/2024,Abierta,['082-44-2527'],"['MNT-01502', 'MNT-04776']",7903891
7352,Mal funcionamiento,19/06/2024,Abierta,['280-48-4987'],['MNT-08652'],60084
7353,Mal funcionamiento,01/05/2024,Abierta,['915-67-0069'],['MNT-06815'],7924208
7354,Vandalismo,19/09/2024,Abierta,['748-80-9711'],['MNT-02124'],5003362
7355,Mal funcionamiento,18/07/2024,Abierta,['076-05-8481'],"['MNT-01307', 'MNT-13580']",3581472
7356,Desgaste,21/11/2023,Cerrada,['191-47-0333'],['MNT-12929'],25627
7357,Mal funcionamiento,02/10/2024,Abierta,['273-11-1899'],['MNT-03557'],32586
7358,Mal funcionamiento,15/08/2024,Cerrada,['123-84-6876'],['MNT-05471'],3531415
7359,Rotura,03/08/2024,Abierta,['889-11-6597'],['MNT-11691'],60008
7360,Rotura,29/10/2023,Abierta,['238-64-0569'],['MNT-00247'],32734
7361,Vandalismo,13/12/2023,Abierta,['840-79-1976'],"['MNT-09078', 'MNT-11931']",25660
7362,Vandalismo,30/09/2024,Abierta,['874-37-4009'],['MNT-11741'],52982
7363,Desgaste,12/05/2024,Cerrada,['827-72-4027'],"['MNT-06088', 'MNT-07349', 'MNT-11380']",7116366
7364,Rotura,06/10/2024,Abierta,['036-20-9355'],['MNT-14803'],59592
7365,Rotura,22/02/2024,Cerrada,['364-19-4467'],"['MNT-07461', 'MNT-12473']",22577
7366,Rotura,13/11/2023,Abierta,['426-06-4231'],['MNT-12712'],6778094
7367,Desgaste,03/05/2024,Cerrada,['061-25-8570'],['MNT-01221'],9294731
7368,Desgaste,26/09/2024,Abierta,['382-36-4394'],['MNT-13756'],25634
7369,Mal funcionamiento,30/12/2023,Abierta,['984-29-8075'],"['MNT-01016', 'MNT-02474', 'MNT-05161']",22454
7370,Mal funcionamiento,17/06/2024,Cerrada,['832-84-2148'],['MNT-06221'],25795
7371,Rotura,04/04/2024,Cerrada,['996-41-6617'],"['MNT-03563', 'MNT-06984', 'MNT-11269']",58189
7372,Desgaste,09/05/2024,Abierta,['559-62-3506'],['MNT-01353'],59528
7373,Vandalismo,02/10/2024,Abierta,['779-82-9195'],['MNT-11816'],33100
7374,Vandalismo,10/09/2024,Abierta,['239-90-7990'],['MNT-13509'],3573007
7375,Desgaste,24/08/2024,Cerrada,['738-87-3253'],['MNT-14674'],22429
7376,Desgaste,01/05/2024,Cerrada,['589-75-9241'],['MNT-11090'],4988054
7377,Vandalismo,18/01/2024,Cerrada,['453-01-1990'],"['MNT-06719', 'MNT-08533']",9407941
7378,Rotura,28/06/2024,Abierta,['065-70-5779'],['MNT-09557'],22394
7379,Mal funcionamiento,05/06/2024,Abierta,['750-75-6731'],['MNT-08986'],9426803
7380,Mal funcionamiento,13/06/2024,Abierta,['207-23-0984'],['MNT-12971'],33629
7381,Vandalismo,16/10/2023,Abierta,['399-89-2689'],"['MNT-02507', 'MNT-05962']",58000
7382,Vandalismo,06/10/2024,Cerrada,['315-78-0454'],['MNT-05888'],20766
7383,Mal funcionamiento,20/08/2024,Abierta,['502-24-6640'],"['MNT-01916', 'MNT-04239', 'MNT-12824']",59311
7384,Desgaste,27/09/2024,Cerrada,['526-63-5228'],['MNT-08425'],4988215
7385,Vandalismo,21/03/2024,Abierta,['669-86-6996'],['MNT-03051'],9185673
7386,Desgaste,09/04/2024,Cerrada,['204-00-5732'],['MNT-12763'],7143519
7387,Vandalismo,06/10/2024,Abierta,['711-82-0572'],['MNT-08267'],21963
7388,Rotura,09/11/2023,Abierta,['639-20-8410'],['MNT-14817'],52885
7389,Rotura,28/06/2024,Cerrada,['549-58-7118'],"['MNT-07277', 'MNT-10057']",9186803
7390,Rotura,25/05/2024,Cerrada,['852-51-1603'],['MNT-09878'],8891596
7391,Rotura,18/01/2024,Abierta,['412-98-9853'],"['MNT-00425', 'MNT-04446']",9277863
7392,Mal funcionamiento,20/03/2024,Cerrada,['837-96-6373'],['MNT-03599'],5492792
7393,Vandalismo,07/11/2023,Cerrada,['242-53-6661'],['MNT-10029'],9050872
7394,Mal funcionamiento,15/05/2024,Abierta,['065-90-3761'],"['MNT-02969', 'MNT-11842']",7591517
7395,Mal funcionamiento,14/06/2024,Cerrada,['567-48-7197'],['MNT-03623'],9052588
7396,Mal funcionamiento,03/05/2024,Cerrada,['684-82-9073'],"['MNT-02082', 'MNT-14036']",21659
7397,Mal funcionamiento,20/11/2023,Cerrada,['438-30-7182'],['MNT-02387'],5658847
7398,Rotura,06/11/2024,Abierta,['586-86-1928'],['MNT-01960'],7794500
7399,Vandalismo,30/05/2024,Cerrada,['570-41-4041'],"['MNT-03869', 'MNT-05448']",57950
7400,Vandalismo,27/04/2024,Abierta,['911-90-7448'],['MNT-08795'],7928377
7401,Rotura,22/01/2024,Abierta,['320-65-5545'],['MNT-09585'],4737963
7402,Rotura,25/08/2024,Abierta,['059-92-3603'],['MNT-12094'],3566825
7403,Rotura,01/03/2024,Abierta,['932-90-8753'],['MNT-05038'],6761613
7404,Desgaste,15/07/2024,Abierta,['936-55-9763'],['MNT-00970'],7794497
7405,Rotura,28/05/2024,Abierta,['308-00-2673'],"['MNT-11356', 'MNT-14269']",35152
7406,Vandalismo,02/05/2024,Cerrada,['942-02-9734'],['MNT-04762'],9181897
7407,Desgaste,18/04/2024,Abierta,['226-14-6457'],"['MNT-10936', 'MNT-12569', 'MNT-13809']",4988135
7408,Desgaste,18/07/2024,Abierta,['477-05-4730'],['MNT-02616'],8930897
7409,Desgaste,13/04/2024,Cerrada,['322-13-6148'],['MNT-06286'],8821411
7410,Mal funcionamiento,10/09/2024,Abierta,['540-96-6065'],['MNT-03213'],3566821
7411,Mal funcionamiento,17/04/2024,Cerrada,['492-18-9211'],['MNT-06221'],25795
7412,Vandalismo,22/10/2023,Cerrada,['246-75-5806'],['MNT-14512'],59817
7413,Vandalismo,06/02/2024,Cerrada,['500-03-4252'],['MNT-13424'],19457
7414,Desgaste,04/01/2024,Cerrada,['234-20-9643'],"['MNT-10628', 'MNT-12945']",58389
7415,Mal funcionamiento,29/10/2023,Cerrada,['113-50-9581'],"['MNT-02674', 'MNT-12482']",5109145
7416,Mal funcionamiento,06/07/2024,Abierta,['465-28-9009'],['MNT-05916'],21580
7417,Mal funcionamiento,17/07/2024,Abierta,['100-01-6778'],['MNT-05405'],35161
7418,Desgaste,11/06/2024,Cerrada,['203-49-9306'],['MNT-06939'],7125682
7419,Rotura,01/06/2024,Cerrada,['603-59-5810'],['MNT-14498'],58026
7420,Vandalismo,10/07/2024,Abierta,['762-87-6031'],['MNT-14119'],7243280
7421,Vandalismo,30/10/2023,Cerrada,['554-49-8376'],['MNT-08262'],21152
7422,Mal funcionamiento,24/01/2024,Cerrada,['634-62-4416'],"['MNT-00242', 'MNT-13002']",7927335
7423,Mal funcionamiento,12/07/2024,Abierta,['200-73-4998'],['MNT-00685'],5492699
7424,Rotura,19/02/2024,Abierta,['535-47-0209'],['MNT-13651'],8808456
7425,Vandalismo,21/05/2024,Cerrada,['229-89-7482'],"['MNT-12095', 'MNT-14602']",8976379
7426,Mal funcionamiento,20/05/2024,Cerrada,['822-43-2890'],['MNT-09594'],9297809
7427,Vandalismo,11/06/2024,Cerrada,['529-48-4462'],"['MNT-08187', 'MNT-11795']",34166
7428,Mal funcionamiento,16/02/2024,Abierta,['606-66-5317'],"['MNT-03482', 'MNT-03511']",34090
7429,Vandalismo,30/07/2024,Cerrada,['941-20-2925'],['MNT-08214'],3567983
7430,Rotura,23/08/2024,Cerrada,['002-11-3118'],"['MNT-02281', 'MNT-06602']",24935
7431,Desgaste,19/01/2024,Abierta,['816-64-5985'],['MNT-02749'],58876
7432,Rotura,18/11/2023,Cerrada,['277-87-5636'],['MNT-06721'],57968
7433,Rotura,03/09/2024,Cerrada,['289-85-8613'],"['MNT-06850', 'MNT-12858']",5658435
7434,Mal funcionamiento,03/02/2024,Abierta,['120-69-0916'],"['MNT-02283', 'MNT-06459', 'MNT-10484', 'MNT-14373']",4731203
7435,Mal funcionamiento,02/10/2024,Cerrada,['683-73-1495'],['MNT-09160'],34908
7436,Mal funcionamiento,14/02/2024,Cerrada,['101-12-5839'],['MNT-00898'],35191
7437,Desgaste,20/11/2023,Cerrada,['728-62-6709'],"['MNT-02608', 'MNT-09133']",3576513
7438,Mal funcionamiento,28/01/2024,Abierta,['089-30-2878'],"['MNT-07111', 'MNT-08092']",9149495
7439,Vandalismo,21/03/2024,Cerrada,['739-36-6955'],"['MNT-13194', 'MNT-13689']",7838891
7440,Vandalismo,09/08/2024,Cerrada,['462-62-6778'],['MNT-01924'],8817614
7441,Rotura,25/02/2024,Cerrada,['711-17-1853'],['MNT-06191'],5199536
7442,Rotura,03/04/2024,Abierta,['832-84-2148'],['MNT-10530'],9052179
7443,Desgaste,11/03/2024,Cerrada,['322-81-8693'],['MNT-03078'],3530910
7444,Mal funcionamiento,28/08/2024,Abierta,['354-73-7003'],['MNT-09458'],9179471
7445,Mal funcionamiento,29/10/2023,Abierta,['706-52-5225'],"['MNT-00415', 'MNT-14122']",5263778
7446,Vandalismo,25/09/2024,Abierta,['877-67-4029'],['MNT-11139'],3565861
7447,Mal funcionamiento,17/07/2024,Cerrada,['688-83-4391'],['MNT-13852'],7168556
7448,Vandalismo,26/05/2024,Cerrada,['060-40-2478'],['MNT-00615'],22407
7449,Desgaste,23/08/2024,Cerrada,['329-90-5025'],['MNT-09734'],9220252
7450,Desgaste,29/01/2024,Abierta,['786-32-8849'],['MNT-10183'],22374
7451,Vandalismo,28/09/2024,Cerrada,['927-36-0178'],['MNT-00590'],53199
7452,Rotura,18/08/2024,Abierta,['907-39-8539'],['MNT-06705'],59075
7453,Mal funcionamiento,16/02/2024,Cerrada,['982-62-6526'],['MNT-04772'],33412
7454,Mal funcionamiento,02/11/2023,Abierta,['513-58-9583'],['MNT-00405'],32595
7455,Vandalismo,05/12/2024,Cerrada,['750-11-7271'],['MNT-00500'],58835
7456,Vandalismo,05/06/2024,Cerrada,['407-65-6277'],"['MNT-01196', 'MNT-05867', 'MNT-10321']",9288518
7457,Rotura,01/09/2024,Abierta,['301-68-5351'],"['MNT-07225', 'MNT-14369']",9446840
7458,Desgaste,14/11/2023,Abierta,['046-58-9572'],['MNT-14462'],5239357
7459,Mal funcionamiento,28/07/2024,Abierta,['632-59-2756'],['MNT-00368'],33685
7460,Vandalismo,05/09/2024,Cerrada,['424-18-4805'],"['MNT-03136', 'MNT-13138']",20226
7461,Desgaste,04/10/2024,Abierta,['359-86-7765'],['MNT-06865'],4987704
7462,Rotura,05/01/2024,Abierta,['939-71-9995'],"['MNT-05627', 'MNT-09514', 'MNT-13842', 'MNT-14923']",21227
7463,Rotura,20/12/2023,Cerrada,['286-98-0021'],['MNT-10314'],33077
7464,Desgaste,15/02/2024,Abierta,['724-93-2993'],['MNT-00993'],9534693
7465,Mal funcionamiento,01/10/2024,Cerrada,['635-74-4675'],['MNT-12730'],21210
7466,Mal funcionamiento,10/05/2024,Cerrada,['657-09-9571'],"['MNT-03695', 'MNT-08080']",3565768
7467,Rotura,23/02/2024,Cerrada,['873-80-1291'],['MNT-01508'],4737882
7468,Desgaste,31/05/2024,Abierta,['833-04-6595'],['MNT-03306'],21864
7469,Rotura,13/08/2024,Abierta,['110-23-7301'],['MNT-04084'],9394146
7470,Rotura,22/11/2023,Abierta,['428-20-3429'],['MNT-11941'],23396
7471,Vandalismo,08/03/2024,Cerrada,['634-60-3627'],['MNT-00796'],59026
7472,Rotura,07/08/2024,Cerrada,['936-56-5018'],['MNT-11262'],3566736
7473,Desgaste,27/09/2024,Abierta,['353-47-0076'],"['MNT-07839', 'MNT-10091']",21880
7474,Desgaste,19/11/2023,Abierta,['715-38-7571'],"['MNT-10051', 'MNT-11268']",7858770
7475,Rotura,21/03/2024,Cerrada,['165-59-7600'],['MNT-05687'],52838
7476,Rotura,29/11/2023,Cerrada,['341-03-2087'],['MNT-14276'],8976381
7477,Vandalismo,21/04/2024,Cerrada,['502-21-0491'],['MNT-02513'],34948
7478,Mal funcionamiento,15/12/2023,Abierta,['063-21-0872'],['MNT-01930'],4738614
7479,Mal funcionamiento,03/01/2024,Abierta,['417-10-6472'],['MNT-11224'],33421
7480,Rotura,23/05/2024,Cerrada,['593-43-1538'],"['MNT-00778', 'MNT-01608']",21708
7481,Mal funcionamiento,09/08/2024,Abierta,['078-16-1528'],['MNT-04230'],7060814
7482,Vandalismo,12/06/2024,Cerrada,['362-93-8288'],"['MNT-02420', 'MNT-03705']",60017
7483,Mal funcionamiento,23/12/2023,Abierta,['261-68-0640'],['MNT-08759'],25568
7484,Vandalismo,17/03/2024,Cerrada,['338-24-3962'],['MNT-08589'],20516
7485,Vandalismo,21/06/2024,Cerrada,['060-98-0009'],['MNT-00785'],4987183
7486,Rotura,28/12/2023,Abierta,['294-26-8983'],"['MNT-04863', 'MNT-11273', 'MNT-13669', 'MNT-14940']",5250201
7487,Rotura,09/08/2024,Cerrada,['875-81-3931'],"['MNT-08493', 'MNT-09181']",3531318
7488,Rotura,10/07/2024,Cerrada,['292-19-0474'],['MNT-05272'],4730862
7489,Rotura,07/02/2024,Cerrada,['608-71-7540'],"['MNT-11059', 'MNT-11377']",9192729
7490,Desgaste,09/03/2024,Cerrada,['344-08-1449'],['MNT-13634'],35205
7491,Rotura,23/12/2023,Abierta,['841-11-0914'],['MNT-01364'],4988403
7492,Vandalismo,01/09/2024,Cerrada,['547-14-5946'],['MNT-01855'],3530766
7493,Desgaste,24/09/2024,Abierta,['222-43-0922'],"['MNT-00249', 'MNT-08802']",9294740
7494,Rotura,31/08/2024,Abierta,['013-75-3829'],['MNT-13070'],7060776
7495,Rotura,04/11/2023,Abierta,['117-78-0272'],['MNT-03507'],7898707
7496,Vandalismo,29/01/2024,Cerrada,['041-66-2086'],['MNT-00672'],3566348
7497,Mal funcionamiento,24/02/2024,Cerrada,['421-35-9968'],['MNT-08697'],9446272
7498,Rotura,01/05/2024,Cerrada,['611-02-3305'],"['MNT-04720', 'MNT-11629']",34747
7499,Desgaste,09/09/2024,Cerrada,['528-09-3271'],['MNT-09313'],7927327
7500,Mal funcionamiento,06/01/2024,Abierta,['981-77-7760'],['MNT-05446'],22217
7501,Desgaste,15/09/2024,Abierta,['099-72-7003'],"['MNT-02492', 'MNT-03711', 'MNT-11463']",20959
7502,Desgaste,18/02/2024,Abierta,['579-67-3612'],"['MNT-00775', 'MNT-01230']",7588206
7503,Vandalismo,26/12/2023,Abierta,['416-47-1828'],"['MNT-01196', 'MNT-05867', 'MNT-10321']",9288518
7504,Vandalismo,04/06/2024,Cerrada,['130-51-0150'],"['MNT-04819', 'MNT-10168']",20794
7505,Vandalismo,23/01/2024,Cerrada,['994-91-1710'],['MNT-10786'],5658740
7506,Desgaste,19/07/2024,Cerrada,['605-84-2299'],['MNT-12004'],9284766
7507,Vandalismo,15/01/2024,Abierta,['611-02-3052'],['MNT-08572'],58969
7508,Mal funcionamiento,08/05/2024,Abierta,['984-49-4330'],['MNT-03071'],20481
7509,Mal funcionamiento,17/10/2023,Cerrada,['787-67-7298'],['MNT-07442'],9223692
7510,Vandalismo,29/03/2024,Abierta,['748-64-5229'],['MNT-11908'],22249
7511,Vandalismo,10/01/2024,Abierta,['687-00-8877'],['MNT-04056'],9288661
7512,Desgaste,18/03/2024,Cerrada,['545-49-4849'],['MNT-01011'],8930906
7513,Vandalismo,12/11/2023,Cerrada,['883-35-9286'],['MNT-10754'],9294508
7514,Desgaste,23/04/2024,Abierta,['939-19-0047'],"['MNT-09432', 'MNT-11928']",35030
7515,Mal funcionamiento,15/05/2024,Abierta,['808-08-6800'],['MNT-02661'],58851
7516,Desgaste,15/02/2024,Abierta,['412-25-0698'],['MNT-02513'],34948
7517,Desgaste,26/12/2023,Abierta,['520-11-0227'],['MNT-09393'],22282
7518,Mal funcionamiento,31/03/2024,Abierta,['879-16-8551'],['MNT-01186'],9391783
7519,Rotura,21/10/2023,Abierta,['292-10-3660'],['MNT-14952'],9177938
7520,Mal funcionamiento,01/08/2024,Cerrada,['628-45-2561'],['MNT-10439'],59766
7521,Vandalismo,10/05/2024,Cerrada,['742-66-3637'],['MNT-01986'],4795606
7522,Rotura,08/11/2023,Cerrada,['985-62-3887'],['MNT-08076'],9392924
7523,Vandalismo,21/01/2024,Abierta,['077-43-2612'],['MNT-00144'],8987321
7524,Rotura,03/10/2024,Cerrada,['261-68-1324'],"['MNT-02674', 'MNT-12482']",5109145
7525,Desgaste,03/07/2024,Cerrada,['191-19-3619'],['MNT-10386'],33568
7526,Mal funcionamiento,04/09/2024,Abierta,['282-21-6611'],['MNT-12610'],58549
7527,Mal funcionamiento,18/05/2024,Cerrada,['493-65-9782'],['MNT-02568'],19865
7528,Desgaste,05/12/2023,Cerrada,['433-73-7872'],"['MNT-03247', 'MNT-11211']",9186010
7529,Vandalismo,24/12/2023,Abierta,['759-75-4436'],['MNT-10541'],6962080
7530,Desgaste,20/08/2024,Abierta,['109-06-6721'],"['MNT-05883', 'MNT-08966']",9181847
7531,Vandalismo,19/07/2024,Abierta,['286-34-9467'],['MNT-09605'],6905575
7532,Desgaste,29/03/2024,Cerrada,['804-19-8281'],['MNT-11143'],20410
7533,Vandalismo,22/11/2023,Cerrada,['292-84-3734'],['MNT-01361'],59505
7534,Mal funcionamiento,21/03/2024,Cerrada,['162-07-3506'],['MNT-14952'],9177938
7535,Desgaste,07/05/2024,Cerrada,['710-59-8085'],['MNT-01462'],25831
7536,Rotura,13/05/2024,Cerrada,['687-01-1590'],['MNT-05438'],34190
7537,Mal funcionamiento,13/05/2024,Cerrada,['087-05-8772'],['MNT-00210'],22165
7538,Rotura,03/01/2024,Abierta,['104-07-0199'],"['MNT-05530', 'MNT-11294']",4732016
7539,Vandalismo,25/10/2023,Abierta,['959-15-8339'],['MNT-02397'],3845315
7540,Mal funcionamiento,08/02/2024,Cerrada,['551-22-5761'],"['MNT-05435', 'MNT-09383', 'MNT-13172']",25728
7541,Vandalismo,17/06/2024,Cerrada,['590-59-9977'],['MNT-13935'],8820192
7542,Mal funcionamiento,14/08/2024,Cerrada,['452-51-6015'],['MNT-08713'],33961
7543,Desgaste,16/01/2024,Cerrada,['139-71-9912'],"['MNT-03539', 'MNT-14315']",60195
7544,Rotura,21/11/2023,Cerrada,['478-28-8299'],['MNT-14342'],60092
7545,Desgaste,25/11/2023,Abierta,['627-92-9350'],['MNT-06442'],58187
